tcm_id,name,name_cn,level,path,parent_id,definition,synonyms,synonyms_cn,xref_umls,xref_snomed,xref_icd11,xref_mesh
TCM:0402003,Extraordinary Organs,奇恒之腑,3,Traditional_Chinese_Medicine.Theoretical_Concepts.Zang_Fu_Organs.Extraordinary_Organs,TCM:0402000,"Brain, Marrow, Bone, Vessels, Gallbladder, Uterus",,,,,,
TCM:0904003,Fingerprint Analysis,指纹图谱,3,Traditional_Chinese_Medicine.Integration_and_Modernization.TCM_Quality_Control.Fingerprint_Analysis,TCM:0904000,Chromatographic fingerprinting,,,,,,
TCM:1002003,Xinxiu Bencao,新修本草,3,Traditional_Chinese_Medicine.Classical_Texts_and_Heritage.Herbal_Classics.Xinxiu_Bencao,TCM:1002000,Newly Revised Materia Medica (Tang dynasty official pharmacopoeia),,,,,,
TCM:0309003,Acupoint Injection,穴位注射,3,Traditional_Chinese_Medicine.Therapeutic_Techniques.Other_Therapies.Acupoint_Injection,TCM:0309000,Point injection therapy,,,,,,
TCM:0101003,Bark Drugs,皮类药,3,Traditional_Chinese_Medicine.Materia_Medica.Herbal_Medicine.Bark_Drugs,TCM:0101000,Medicinal barks,,,,,,
TCM:0803003,Stir-Frying Methods,炒制,3,Traditional_Chinese_Medicine.TCM_Pharmacology.Drug_Processing_Methods.Stir_Frying_Methods,TCM:0803000,Stir-frying methods,,,,,,
TCM:0702003,Chest and Abdomen,胸腹部,3,Traditional_Chinese_Medicine.Anatomical_Concepts.Body_Regions.Chest_and_Abdomen,TCM:0702000,Trunk regions,,,,,,
TCM:0506003,Complexion Analyzers,面诊仪,3,Traditional_Chinese_Medicine.Diagnostic_Methods.TCM_Diagnostic_Devices.Complexion_Analyzers,TCM:0506000,Facial complexion analyzers,,,,,,
TCM:0905003,Outcome Measures,疗效评价,3,Traditional_Chinese_Medicine.Integration_and_Modernization.TCM_Clinical_Research.Outcome_Measures,TCM:0905000,Outcome assessment methods,,,,,,
TCM:1003003,Yishui School,易水学派,3,Traditional_Chinese_Medicine.Classical_Texts_and_Heritage.TCM_Schools_of_Thought.Spleen_Stomach_School,TCM:1003000,"School emphasizing spleen-stomach and internal organ theory, founded by Zhang Yuansu",,,,,,
TCM:0308003,Specific Point Groups,特定穴组方,3,Traditional_Chinese_Medicine.Therapeutic_Techniques.Other_Therapies.Acupoint_Injection,TCM:0308000,"Prescriptions using specific point categories (Five Shu, Yuan-Luo, etc.)",,,,,,
TCM:0602003,Cold Patterns,寒证,3,Traditional_Chinese_Medicine.Diseases_and_Patterns.TCM_Syndrome_Patterns.Cold_Patterns,TCM:0602000,Cold syndrome patterns,,,,,,
TCM:1001003,Shanghan Lun,伤寒论,3,Traditional_Chinese_Medicine.Classical_Texts_and_Heritage.Medical_Classics.Shanghan_Lun,TCM:1001000,Treatise on Cold Damage by Zhang Zhongjing,,,,,,
TCM:0703003,Five Body Tissues,五体,3,Traditional_Chinese_Medicine.Anatomical_Concepts.Orifices_and_Tissues.Five_Body_Tissues,TCM:0703000,"Skin, flesh, vessels, tendons, bones",,,,,,
TCM:0307003,Tea Therapy,茶疗,3,Traditional_Chinese_Medicine.Therapeutic_Techniques.TCM_Dietary_Therapy.Tea_Therapy,TCM:0307000,Medicinal tea therapy,,,,,,
TCM:1407003,Korean Medicine (Chaoxian),朝医药,3,Traditional_Chinese_Medicine.Ethnic_Traditional_Medicine.Other_Ethnic_Medicines.Korean_Medicine__Chaoxian,TCM:1407000,Traditional medicine of the Korean ethnic group in China,,,,,,
TCM:0505003,Qi-Blood Differentiation,气血辨证,3,Traditional_Chinese_Medicine.Diagnostic_Methods.Pattern_Identification.Qi_Blood_Differentiation,TCM:0505000,Qi and Blood pattern differentiation,,,,,,
TCM:1004003,National TCM Masters,国医大师,3,Traditional_Chinese_Medicine.Classical_Texts_and_Heritage.Famous_TCM_Practitioners.National_TCM_Masters,TCM:1004000,Contemporary national TCM masters,,,,,,
TCM:0801003,Channel Tropism,归经,3,Traditional_Chinese_Medicine.TCM_Pharmacology.Drug_Properties.Channel_Tropism,TCM:0801000,Meridian affinity of drugs,,,,,,
TCM:0504003,Abdominal Palpation,腹诊,3,Traditional_Chinese_Medicine.Diagnostic_Methods.Pulse_Diagnosis.Abdominal_Palpation,TCM:0504000,Abdominal examination,,,,,,
TCM:0306003,Wuqinxi,五禽戏,3,Traditional_Chinese_Medicine.Therapeutic_Techniques.Qigong_Therapy.Wuqinxi,TCM:0306000,Five Animals Frolics,,,,,,
TCM:0305003,Holographic Guasha,全息刮痧,3,Traditional_Chinese_Medicine.Therapeutic_Techniques.Scraping_Therapy.Holographic_Guasha,TCM:0305000,Holographic scraping therapy,,,,,,
TCM:1406300,Zhuang Therapeutic Techniques,壮医治疗技术,3,Traditional_Chinese_Medicine.Ethnic_Traditional_Medicine.Zhuang_Medicine.Zhuang_Therapeutic_Techniques,TCM:1406000,Treatment methods in Zhuang medicine,,,,,,
TCM:1402300,Mongolian Therapeutic Techniques,蒙医治疗技术,3,Traditional_Chinese_Medicine.Ethnic_Traditional_Medicine.Mongolian_Medicine.Mongolian_Therapeutic_Techniques,TCM:1402000,Treatment methods in Mongolian medicine,,,,,,
TCM:0304003,Orthopedic Manipulation,正骨手法,3,Traditional_Chinese_Medicine.Therapeutic_Techniques.Tuina_Massage.Orthopedic_Manipulation,TCM:0304000,Bone-setting manipulation,,,,,,
TCM:0106003,Marine Mineral Drugs,海洋矿物药,3,Traditional_Chinese_Medicine.Materia_Medica.Marine_Medicine.Marine_Mineral_Drugs,TCM:0106000,Marine mineral medicines,,,,,,
TCM:1306003,Prevention of Recurrence,瘥后防复,3,Traditional_Chinese_Medicine.Health_Preservation_and_Prevention.Preventive_Treatment_of_Disease.Prevention_of_Recurrence,TCM:1306000,Preventing recurrence after recovery,,,,,,
TCM:1005003,Puji Fang,普济方,3,Traditional_Chinese_Medicine.Classical_Texts_and_Heritage.Formula_Classics.Puji_Fang,TCM:1005000,Prescriptions for Universal Relief,,,,,,
TCM:1401300,Tibetan Therapeutic Techniques,藏医治疗技术,3,Traditional_Chinese_Medicine.Ethnic_Traditional_Medicine.Tibetan_Medicine.Tibetan_Therapeutic_Techniques,TCM:1401000,Treatment methods in Tibetan medicine,,,,,,
TCM:0303003,Wet Cupping,刺血拔罐,3,Traditional_Chinese_Medicine.Therapeutic_Techniques.Cupping_Therapy.Wet_Cupping,TCM:0303000,Bloodletting cupping,,,,,,
TCM:1305003,Sexual Health Preservation,房事养生,3,Traditional_Chinese_Medicine.Health_Preservation_and_Prevention.Daily_Life_Health_Preservation.Sexual_Health_Preservation,TCM:1305000,Health preservation through regulated sexual activity,,,,,,
TCM:0903003,TCM Data Mining,中医数据挖掘,3,Traditional_Chinese_Medicine.Integration_and_Modernization.TCM_Informatics.TCM_Data_Mining,TCM:0903000,Data mining in TCM,,,,,,
TCM:0201003,Assistant Drug,佐药,3,Traditional_Chinese_Medicine.Formulas_and_Preparations.Classical_Formulas.Wenbing_Formulas,TCM:0201000,The drug that treats accompanying symptoms or moderates toxicity,,,,,,
TCM:0105003,Flavonoids,黄酮类,3,Traditional_Chinese_Medicine.Materia_Medica.TCM_Active_Ingredients.Flavonoids,TCM:0105000,Flavonoid compounds,,,C0596577,,,
TCM:0104003,Decoction-ready Pieces,煎服饮片,3,Traditional_Chinese_Medicine.Materia_Medica.Chinese_Herbal_Pieces.Decoction_ready_Pieces,TCM:0104000,Ready-to-decoct pieces,,,,,,
TCM:0302003,Moxa Stick Moxibustion,艾条灸,3,Traditional_Chinese_Medicine.Therapeutic_Techniques.Moxibustion.Moxa_Stick_Moxibustion,TCM:0302000,Moxa stick therapy,,,,,,
TCM:1403300,Uyghur Therapeutic Techniques,维医治疗技术,3,Traditional_Chinese_Medicine.Ethnic_Traditional_Medicine.Uyghur_Medicine.Uyghur_Therapeutic_Techniques,TCM:1403000,Treatment methods in Uyghur medicine,,,,,,
TCM:0506004,Constitution Assessment Systems,体质辨识系统,3,Traditional_Chinese_Medicine.Diagnostic_Methods.TCM_Diagnostic_Devices.Constitution_Assessment_Systems,TCM:0506000,Constitution type assessment systems,,,,,,
TCM:0403004,Twelve Muscle Regions,十二经筋,3,Traditional_Chinese_Medicine.Theoretical_Concepts.Meridians_and_Collaterals.Twelve_Muscle_Regions,TCM:0403000,The twelve muscle regions,,,,,,
TCM:0601004,Pediatric Diseases,儿科病,3,Traditional_Chinese_Medicine.Diseases_and_Patterns.TCM_Disease_Entities.Pediatric_Diseases,TCM:0601000,Pediatric diseases,,,,,,
TCM:0101004,Leaf Drugs,叶类药,3,Traditional_Chinese_Medicine.Materia_Medica.Herbal_Medicine.Leaf_Drugs,TCM:0101000,Medicinal leaves,,,,,,
TCM:0402004,Zang-Fu Relationships,脏腑关系,3,Traditional_Chinese_Medicine.Theoretical_Concepts.Zang_Fu_Organs.Zang_Fu_Relationships,TCM:0402000,Interrelationships among organs,,,,,,
TCM:1401400,Tibetan Medical Classics,藏医经典,3,Traditional_Chinese_Medicine.Ethnic_Traditional_Medicine.Tibetan_Medicine.Tibetan_Medical_Classics,TCM:1401000,Classical texts of Tibetan medicine,,,,,,
TCM:0104004,Granule Pieces,配方颗粒,3,Traditional_Chinese_Medicine.Materia_Medica.Chinese_Herbal_Pieces.Granule_Pieces,TCM:0104000,Herbal granules,,,,,,
TCM:0602004,Heat Patterns,热证,3,Traditional_Chinese_Medicine.Diseases_and_Patterns.TCM_Syndrome_Patterns.Heat_Patterns,TCM:0602000,Heat syndrome patterns,,,,,,
TCM:0401004,Holism Theory,整体观念,3,Traditional_Chinese_Medicine.Theoretical_Concepts.Fundamental_Theories.Holism_Theory,TCM:0401000,Holistic concept in TCM,,,,,,
TCM:0204004,Washes,洗剂,3,Traditional_Chinese_Medicine.Formulas_and_Preparations.External_Preparations.Washes,TCM:0204000,Wash preparations,,,,,,
TCM:0603004,Lung-related Symptoms,肺系症状,3,Traditional_Chinese_Medicine.Diseases_and_Patterns.TCM_Symptoms_and_Signs.Respiratory_Symptoms,TCM:0603000,Symptoms related to the Lung system,,,,,,
TCM:0309004,Fumigation Therapy,熏洗疗法,3,Traditional_Chinese_Medicine.Therapeutic_Techniques.Other_Therapies.Fumigation_Therapy,TCM:0309000,Herbal fumigation and washing,,,,,,
TCM:0903004,Network Pharmacology,网络药理学,3,Traditional_Chinese_Medicine.Integration_and_Modernization.TCM_Informatics.Network_Pharmacology,TCM:0903000,Network pharmacology research,,,,,,
TCM:0701004,Auricular Points,耳穴,3,Traditional_Chinese_Medicine.Anatomical_Concepts.Acupoints.Auricular_Points,TCM:0701000,Ear acupoints,,,,,,
TCM:0308004,Classical Acupuncture Formulas,经典针方,3,Traditional_Chinese_Medicine.Therapeutic_Techniques.Other_Therapies.Fumigation_Therapy,TCM:0308000,Time-tested acupuncture point combinations,,,,,,
TCM:0702004,Back and Lumbar,背腰部,3,Traditional_Chinese_Medicine.Anatomical_Concepts.Body_Regions.Back_and_Lumbar,TCM:0702000,Back regions,,,,,,
TCM:0307004,Medicinal Wine,药酒,3,Traditional_Chinese_Medicine.Therapeutic_Techniques.TCM_Dietary_Therapy.Medicinal_Wine,TCM:0307000,Medicinal wine therapy,,,,,,
TCM:0803004,Calcining Methods,煅制,3,Traditional_Chinese_Medicine.TCM_Pharmacology.Drug_Processing_Methods.Calcining_Methods,TCM:0803000,Calcination methods,,,,,,
TCM:0306004,Liuzijue,六字诀,3,Traditional_Chinese_Medicine.Therapeutic_Techniques.Qigong_Therapy.Liuzijue,TCM:0306000,Six Healing Sounds,,,,,,
TCM:0801004,Ascending-Descending-Floating-Sinking,升降浮沉,3,Traditional_Chinese_Medicine.TCM_Pharmacology.Drug_Properties.Ascending_Descending_Floating_Sinking,TCM:0801000,Directional properties of drugs,,,,,,
TCM:0304004,Acupoint Massage,穴位按摩,3,Traditional_Chinese_Medicine.Therapeutic_Techniques.Tuina_Massage.Acupoint_Massage,TCM:0304000,Acupoint pressure massage,,,,,,
TCM:0303004,Moving Cupping,走罐,3,Traditional_Chinese_Medicine.Therapeutic_Techniques.Cupping_Therapy.Moving_Cupping,TCM:0303000,Sliding cupping therapy,,,,,,
TCM:0302004,Warm Needle Moxibustion,温针灸,3,Traditional_Chinese_Medicine.Therapeutic_Techniques.Moxibustion.Warm_Needle_Moxibustion,TCM:0302000,Combined acupuncture and moxibustion,,,,,,
TCM:0103004,Salt Minerals,盐类矿物药,3,Traditional_Chinese_Medicine.Materia_Medica.Mineral_Medicine.Salt_Minerals,TCM:0103000,Salt minerals,,,,,,
TCM:0301004,Auricular Acupuncture,耳针,3,Traditional_Chinese_Medicine.Therapeutic_Techniques.Acupuncture.Auricular_Acupuncture,TCM:0301000,Ear acupuncture therapy,,,,,,
TCM:1301004,Winter Health Preservation,冬季养生,3,Traditional_Chinese_Medicine.Health_Preservation_and_Prevention.Seasonal_Health_Preservation.Winter_Health_Preservation,TCM:1301000,Tonifying kidney and storing essence in winter,,,,,,
TCM:0206004,Washes,洗剂,3,Traditional_Chinese_Medicine.Formulas_and_Preparations.External_Preparations.Washes,TCM:0206000,Wash preparations,,,,,,
TCM:1203004,Calming Spirit,安神法,3,Traditional_Chinese_Medicine.Treatment_Principles_and_Methods.Specific_Treatment_Strategies.Calming_Spirit,TCM:1203000,Strategies for calming the spirit and mind,,,,,,
TCM:1202004,Harmonization Method,和法,3,Traditional_Chinese_Medicine.Treatment_Principles_and_Methods.Eight_Therapeutic_Methods.Harmonization_Method,TCM:1202000,Harmonizing to resolve conflicts between pathogenic and healthy Qi,,,,,,
TCM:0205004,Granules,颗粒剂,3,Traditional_Chinese_Medicine.Formulas_and_Preparations.Chinese_Patent_Medicine.Granules,TCM:0205000,Granule preparations,,,,,,
TCM:1201004,"Adapting to Season, Region, and Person",因时因地因人制宜,3,Traditional_Chinese_Medicine.Treatment_Principles_and_Methods.General_Treatment_Principles.Adapting_to_Season__Region__and_Person,TCM:1201000,"Individualizing treatment based on time, locality, and constitution",,,,,,
TCM:0804004,Herb Pairs,药对,3,Traditional_Chinese_Medicine.TCM_Pharmacology.Drug_Compatibility.Herb_Pairs,TCM:0804000,Classical two-herb combinations with synergistic effects,,,,,,
TCM:0802004,Dampness-Resolving Drugs,化湿药,3,Traditional_Chinese_Medicine.TCM_Pharmacology.Drug_Actions.Dampness_Resolving_Drugs,TCM:0802000,"Aromatic dampness-resolving drugs (e.g., 藿香, 苍术, 厚朴, 砂仁)",,,,,,
TCM:0102004,Animal Secretion Drugs,动物分泌物类药,3,Traditional_Chinese_Medicine.Materia_Medica.Animal_derived_Medicine.Animal_Secretion_Drugs,TCM:0102000,Animal secretions and excretions,,,,,,
TCM:0203004,Heat-Clearing Formulas,清热剂,3,Traditional_Chinese_Medicine.Formulas_and_Preparations.Chinese_Patent_Medicine.Granules,TCM:0203000,Formulas that clear heat,,,,,,
TCM:0901004,Integrative Emergency Medicine,中西医结合急诊,3,Traditional_Chinese_Medicine.Integration_and_Modernization.Integrated_TCM_Western_Medicine.Integrative_Emergency_Medicine,TCM:0901000,Integrative emergency and critical care,,,,,,
TCM:0202004,Taiping Huimin Formulas,太平惠民方,3,Traditional_Chinese_Medicine.Formulas_and_Preparations.Classical_Formulas.Taiping_Huimin_Formulas,TCM:0202000,Formulas from Taiping Benevolent Dispensary,,,,,,
TCM:0201004,Guide Drug,使药,3,Traditional_Chinese_Medicine.Formulas_and_Preparations.Classical_Formulas.Taiping_Huimin_Formulas,TCM:0201000,The drug that directs the formula to the target site or harmonizes,,,,,,
TCM:1005004,Yifang Jijie,医方集解,3,Traditional_Chinese_Medicine.Classical_Texts_and_Heritage.Formula_Classics.Yifang_Jijie,TCM:1005000,Collected Explanations of Medical Formulas by Wang Ang,,,,,,
TCM:0805004,Pregnancy Contraindications,妊娠禁忌,3,Traditional_Chinese_Medicine.TCM_Pharmacology.Drug_Toxicity.Pregnancy_Contraindications,TCM:0805000,Contraindications in pregnancy,,,,,,
TCM:1407004,Yao Medicine,瑶医药,3,Traditional_Chinese_Medicine.Ethnic_Traditional_Medicine.Other_Ethnic_Medicines.Yao_Medicine,TCM:1407000,Traditional medicine of the Yao people,,,,,,
TCM:1003004,Spleen-Stomach School,脾胃学派,3,Traditional_Chinese_Medicine.Classical_Texts_and_Heritage.TCM_Schools_of_Thought.Nourishing_Yin_School,TCM:1003000,"School emphasizing spleen-stomach treatment, developed by Li Dongyuan from Yishui school",,,,,,
TCM:1002004,Bencao Jing Jizhu,本草经集注,3,Traditional_Chinese_Medicine.Classical_Texts_and_Heritage.Herbal_Classics.Bencao_Jing_Jizhu,TCM:1002000,Collective Notes on the Materia Medica Classic by Tao Hongjing,,,,,,
TCM:0407004,Pathogenesis of Zang-Fu,脏腑病机,3,Traditional_Chinese_Medicine.Theoretical_Concepts.TCM_Pathogenesis.Pathogenesis_of_Zang_Fu,TCM:0407000,Organ-related pathomechanisms,,,,,,
TCM:0501004,Tongue Diagnosis,舌诊,3,Traditional_Chinese_Medicine.Diagnostic_Methods.Inspection_Diagnosis.Tongue_Diagnosis,TCM:0501000,Tongue observation and diagnosis,,,,,,
TCM:0105004,Terpenoids,萜类,3,Traditional_Chinese_Medicine.Materia_Medica.TCM_Active_Ingredients.Terpenoids,TCM:0105000,Terpenoid compounds,,,C0039561,,,
TCM:0502004,Body Odor Assessment,嗅气味,3,Traditional_Chinese_Medicine.Diagnostic_Methods.Auscultation_and_Olfaction.Body_Odor_Assessment,TCM:0502000,Smelling body and breath odors,,,,,,
TCM:0406004,Lifestyle Factors,起居因素,3,Traditional_Chinese_Medicine.Theoretical_Concepts.TCM_Etiology.Lifestyle_Factors,TCM:0406000,Lifestyle-related disease causes,,,,,,
TCM:0503004,Lifestyle Inquiry,生活史询问,3,Traditional_Chinese_Medicine.Diagnostic_Methods.Inquiry_Diagnosis.Lifestyle_Inquiry,TCM:0503000,Lifestyle assessment,,,,,,
TCM:0504004,Acupoint Palpation,穴位切诊,3,Traditional_Chinese_Medicine.Diagnostic_Methods.Pulse_Diagnosis.Acupoint_Palpation,TCM:0504000,Acupoint tenderness palpation,,,,,,
TCM:0405004,Yin Deficiency Constitution,阴虚质,3,Traditional_Chinese_Medicine.Theoretical_Concepts.TCM_Constitution_Types.Yin_Deficiency_Constitution,TCM:0405000,Yin deficiency constitution,,,,,,
TCM:1001004,Jingui Yaolue,金匮要略,3,Traditional_Chinese_Medicine.Classical_Texts_and_Heritage.Medical_Classics.Jingui_Yaolue,TCM:1001000,Synopsis of the Golden Chamber by Zhang Zhongjing,,,,,,
TCM:0505004,Six Meridian Differentiation,六经辨证,3,Traditional_Chinese_Medicine.Diagnostic_Methods.Pattern_Identification.Six_Meridian_Differentiation,TCM:0505000,Six channel differentiation,,,,,,
TCM:0404004,Essence Concepts,精,3,Traditional_Chinese_Medicine.Theoretical_Concepts.Qi_Blood_Body_Fluids.Essence_Concepts,TCM:0404000,Jing (Essence) concepts,,,,,,
TCM:1202005,Warming Method,温法,3,Traditional_Chinese_Medicine.Treatment_Principles_and_Methods.Eight_Therapeutic_Methods.Warming_Method,TCM:1202000,Warming to dispel cold,,,,,,
TCM:1002005,Zhenglie Bencao,证类本草,3,Traditional_Chinese_Medicine.Classical_Texts_and_Heritage.Herbal_Classics.Zhenglie_Bencao,TCM:1002000,Classified Materia Medica by Tang Shenwei,,,,,,
TCM:0403005,Twelve Cutaneous Regions,十二皮部,3,Traditional_Chinese_Medicine.Theoretical_Concepts.Meridians_and_Collaterals.Twelve_Cutaneous_Regions,TCM:0403000,The twelve cutaneous regions,,,,,,
TCM:0701005,Scalp Points,头针穴位,3,Traditional_Chinese_Medicine.Anatomical_Concepts.Acupoints.Scalp_Points,TCM:0701000,Scalp acupuncture points,,,,,,
TCM:0407005,Pathogenesis of Meridians,经络病机,3,Traditional_Chinese_Medicine.Theoretical_Concepts.TCM_Pathogenesis.Pathogenesis_of_Meridians,TCM:0407000,Meridian-related pathomechanisms,,,,,,
TCM:0309005,Herbal Compress,中药热敷,3,Traditional_Chinese_Medicine.Therapeutic_Techniques.Other_Therapies.Herbal_Compress,TCM:0309000,Hot herbal compress,,,,,,
TCM:0105005,Phenolic Compounds,酚类,3,Traditional_Chinese_Medicine.Materia_Medica.TCM_Active_Ingredients.Phenolic_Compounds,TCM:0105000,Phenolic compounds,,,C0070570,,,
TCM:0602005,Dampness Patterns,湿证,3,Traditional_Chinese_Medicine.Diseases_and_Patterns.TCM_Syndrome_Patterns.Dampness_Patterns,TCM:0602000,Dampness syndrome patterns,,,,,,
TCM:0501005,Excreta Observation,望排出物,3,Traditional_Chinese_Medicine.Diagnostic_Methods.Inspection_Diagnosis.Excreta_Observation,TCM:0501000,Observation of excreta,,,,,,
TCM:0406005,Pestilential Qi,疫疠之气,3,Traditional_Chinese_Medicine.Theoretical_Concepts.TCM_Etiology.Pestilential_Qi,TCM:0406000,Epidemic pathogenic factors,,,,,,
TCM:0601005,Surgical Diseases,外科病,3,Traditional_Chinese_Medicine.Diseases_and_Patterns.TCM_Disease_Entities.Surgical_Diseases,TCM:0601000,External medicine diseases,,,,,,
TCM:0204005,Sprays,喷雾剂,3,Traditional_Chinese_Medicine.Formulas_and_Preparations.External_Preparations.Sprays,TCM:0204000,Spray preparations,,,,,,
TCM:0505005,Wei-Qi-Ying-Blood Differentiation,卫气营血辨证,3,Traditional_Chinese_Medicine.Diagnostic_Methods.Pattern_Identification.Wei_Qi_Ying_Blood_Differentiation,TCM:0505000,Four level differentiation,,,,,,
TCM:1201005,Treating Same Disease Differently,同病异治,3,Traditional_Chinese_Medicine.Treatment_Principles_and_Methods.General_Treatment_Principles.Treating_Same_Disease_Differently,TCM:1201000,Same disease with different treatments based on pattern,,,,,,
TCM:0205005,Oral Liquids,口服液,3,Traditional_Chinese_Medicine.Formulas_and_Preparations.Chinese_Patent_Medicine.Oral_Liquids,TCM:0205000,Oral liquid preparations,,,,,,
TCM:0802005,Water-Draining Dampness-Percolating Drugs,利水渗湿药,3,Traditional_Chinese_Medicine.TCM_Pharmacology.Drug_Actions.Wind_Dampness_Dispelling_Drugs,TCM:0802000,"Diuretic drugs (e.g., 茯苓, 猪苓, 泽泻, 薏苡仁, 车前子)",,,,,,
TCM:0103005,Silicate Minerals,硅酸盐矿物药,3,Traditional_Chinese_Medicine.Materia_Medica.Mineral_Medicine.Silicate_Minerals,TCM:0103000,Silicate minerals,,,,,,
TCM:1203005,Extinguishing Wind,息风法,3,Traditional_Chinese_Medicine.Treatment_Principles_and_Methods.Specific_Treatment_Strategies.Extinguishing_Wind,TCM:1203000,Strategies for extinguishing wind and stopping spasms,,,,,,
TCM:0203005,Warming Formulas,温里剂,3,Traditional_Chinese_Medicine.Formulas_and_Preparations.Chinese_Patent_Medicine.Oral_Liquids,TCM:0203000,Formulas that warm the interior,,,,,,
TCM:0603005,Kidney-related Symptoms,肾系症状,3,Traditional_Chinese_Medicine.Diseases_and_Patterns.TCM_Symptoms_and_Signs.Cardiovascular_Symptoms,TCM:0603000,Symptoms related to the Kidney system,,,,,,
TCM:0206005,Sprays,喷雾剂,3,Traditional_Chinese_Medicine.Formulas_and_Preparations.External_Preparations.Sprays,TCM:0206000,Spray preparations,,,,,,
TCM:0401005,Correspondence of Human and Nature,天人相应,3,Traditional_Chinese_Medicine.Theoretical_Concepts.Fundamental_Theories.Correspondence_of_Human_and_Nature,TCM:0401000,Theory of correspondence between human body and natural environment,,,,,,
TCM:0102005,Animal Tissue Drugs,动物组织类药,3,Traditional_Chinese_Medicine.Materia_Medica.Animal_derived_Medicine.Animal_Tissue_Drugs,TCM:0102000,Animal organs and tissues,,,,,,
TCM:0301005,Wrist-Ankle Acupuncture,腕踝针,3,Traditional_Chinese_Medicine.Therapeutic_Techniques.Acupuncture.Wrist_Ankle_Acupuncture,TCM:0301000,Wrist-ankle acupuncture,,,,,,
TCM:0302005,Heat-sensitive Moxibustion,热敏灸,3,Traditional_Chinese_Medicine.Therapeutic_Techniques.Moxibustion.Heat_sensitive_Moxibustion,TCM:0302000,Heat-sensitive point moxibustion,,,,,,
TCM:1001005,Wenbing Tiaobian,温病条辨,3,Traditional_Chinese_Medicine.Classical_Texts_and_Heritage.Medical_Classics.Wenbing_Tiaobian,TCM:1001000,Systematic Differentiation of Warm Diseases by Wu Jutong,,,,,,
TCM:1407005,Tujia Medicine,土家医药,3,Traditional_Chinese_Medicine.Ethnic_Traditional_Medicine.Other_Ethnic_Medicines.Tujia_Medicine,TCM:1407000,Traditional medicine of the Tujia people,,,,,,
TCM:0303005,Medicinal Cupping,药罐,3,Traditional_Chinese_Medicine.Therapeutic_Techniques.Cupping_Therapy.Medicinal_Cupping,TCM:0303000,Herbal cupping therapy,,,,,,
TCM:0803005,Steaming Methods,蒸制,3,Traditional_Chinese_Medicine.TCM_Pharmacology.Drug_Processing_Methods.Steaming_Methods,TCM:0803000,Steaming methods,,,,,,
TCM:0805005,Dietary Contraindications,服药食忌,3,Traditional_Chinese_Medicine.TCM_Pharmacology.Drug_Toxicity.Dietary_Contraindications,TCM:0805000,Food restrictions during medication,,,,,,
TCM:0306005,Tai Chi,太极拳,3,Traditional_Chinese_Medicine.Therapeutic_Techniques.Qigong_Therapy.Tai_Chi,TCM:0306000,Tai Chi exercise,,,C0039459,,,
TCM:0101005,Flower Drugs,花类药,3,Traditional_Chinese_Medicine.Materia_Medica.Herbal_Medicine.Flower_Drugs,TCM:0101000,Medicinal flowers,,,,,,
TCM:1003005,Nourishing Yin School,滋阴派,3,Traditional_Chinese_Medicine.Classical_Texts_and_Heritage.TCM_Schools_of_Thought.Warming_Tonifying_School,TCM:1003000,"School emphasizing yin nourishment, represented by Zhu Danxi",,,,,,
TCM:0405005,Phlegm-Dampness Constitution,痰湿质,3,Traditional_Chinese_Medicine.Theoretical_Concepts.TCM_Constitution_Types.Phlegm_Dampness_Constitution,TCM:0405000,Phlegm-dampness constitution,,,,,,
TCM:0702005,Upper Limbs,上肢,3,Traditional_Chinese_Medicine.Anatomical_Concepts.Body_Regions.Upper_Limbs,TCM:0702000,Upper extremity regions,,,,,,
TCM:0308005,Herbal Compress,中药热敷,3,Traditional_Chinese_Medicine.Therapeutic_Techniques.Other_Therapies.Herbal_Compress,TCM:0308000,Hot herbal compress,,,,,,
TCM:0405006,Damp-Heat Constitution,湿热质,3,Traditional_Chinese_Medicine.Theoretical_Concepts.TCM_Constitution_Types.Damp_Heat_Constitution,TCM:0405000,Damp-heat constitution,,,,,,
TCM:0601006,Ophthalmological Diseases,眼科病,3,Traditional_Chinese_Medicine.Diseases_and_Patterns.TCM_Disease_Entities.Ophthalmological_Diseases,TCM:0601000,Eye diseases,,,,,,
TCM:0603006,General Symptoms,全身症状,3,Traditional_Chinese_Medicine.Diseases_and_Patterns.TCM_Symptoms_and_Signs.Neurological_Symptoms,TCM:0603000,"Systemic symptoms (fever, fatigue, sweating, etc.)",,,,,,
TCM:1203006,Opening Orifices,开窍法,3,Traditional_Chinese_Medicine.Treatment_Principles_and_Methods.Specific_Treatment_Strategies.Opening_Orifices,TCM:1203000,Strategies for opening the orifices,,,,,,
TCM:0602006,Phlegm Patterns,痰证,3,Traditional_Chinese_Medicine.Diseases_and_Patterns.TCM_Syndrome_Patterns.Phlegm_Patterns,TCM:0602000,Phlegm syndrome patterns,,,,,,
TCM:0309006,Herbal Bath Therapy,中药浴疗,3,Traditional_Chinese_Medicine.Therapeutic_Techniques.Other_Therapies.Herbal_Bath_Therapy,TCM:0309000,Herbal bath immersion therapy,,,,,,
TCM:0803006,Honey Processing,蜜制,3,Traditional_Chinese_Medicine.TCM_Pharmacology.Drug_Processing_Methods.Honey_Processing,TCM:0803000,Honey processing,,,,,,
